eng_id;child_item_id;path;chain_sort;sequenceno
MAT100001;MAT002525;->MODMAT000006->MAT002502->MAT004360->MAT005604;3;1
MAT100001;MAT002526;->MODMAT000006->MAT002526;1;1518
MAT100001;MAT002527;->MODMAT000006->MAT002526->MAT004361;2;20
MAT100001;MAT001260;->MODMAT000006->MAT002526->MAT003660;2;21
MAT100001;MAT002528;->MODMAT000006->MAT002526->MAT004362;2;17
MAT100001;MAT001905;->MODMAT000006->MAT002526->MAT005396;2;15
MAT100001;MAT000213;->MODMAT000006->MAT002526->MAT003172;2;19
MAT100001;MAT000055;->MODMAT000006->MAT002526->MAT005336;2;18
MAT100001;MAT000059;->MODMAT000006->MAT002526->MAT003174;2;14
MAT100001;MAT002529;->MODMAT000006->MAT002526->MAT004364;2;16
MAT100001;MAT000217;->MODMAT000006->MAT002526->MAT005001;2;29
MAT100001;MAT000669;->MODMAT000006->MAT002526->MAT004929;2;28
MAT100001;MAT000583;->MODMAT000006->MAT002526->MAT004902;2;26
MAT100001;MAT002530;->MODMAT000006->MAT002526->MAT004365;2;27
MAT100001;MAT000429;->MODMAT000006->MAT002526->MAT005025;2;24
MAT100001;MAT002531;->MODMAT000006->MAT002526->MAT004366;2;22
MAT100001;MAT002532;->MODMAT000006->MAT002526->MAT004367;2;13
MAT100001;MAT002533;->MODMAT000006->MAT002526->MAT004368;2;12
MAT100001;MAT002534;->MODMAT000006->MAT002526->MAT005705;2;25
MAT100001;MAT002535;->MODMAT000006->MAT002526->MAT004370;2;30
MAT100001;MAT002536;->MODMAT000006->MAT002526->MAT004371;2;23
MAT100001;MAT002537;->MODMAT000006->MAT002526->MAT004372;2;31
MAT100001;MAT002538;->MODMAT000006->MAT002526->MAT004373;2;10
MAT100001;MAT002539;->MODMAT000006->MAT002526->MAT004374;2;11
MAT100001;MAT002540;->MODMAT000006->MAT002526->MAT004375;2;1
MAT100001;MAT002541;->MODMAT000006->MAT002526->MAT004375->MAT005605;3;1
MAT100001;MAT002542;->MODMAT000006->MAT002526->MAT004376;2;4
MAT100001;MAT002543;->MODMAT000006->MAT002526->MAT004377;2;3
MAT100001;MAT000469;->MODMAT000006->MAT002526->MAT004377->MAT006230;3;1
MAT100001;MAT002544;->MODMAT000006->MAT002526->MAT004378;2;2
MAT100001;MAT002545;->MODMAT000006->MAT002526->MAT004378->MAT005606;3;2
MAT100001;MAT002546;->MODMAT000006->MAT002526->MAT004378->MAT005607;3;5
MAT100001;MAT002547;->MODMAT000006->MAT002526->MAT004378->MAT005608;3;9
MAT100001;MAT000669;->MODMAT000006->MAT002526->MAT004378->MAT004929;3;7
MAT100001;MAT001063;->MODMAT000006->MAT002526->MAT004378->MAT005609;3;6
MAT100001;MAT002548;->MODMAT000006->MAT002526->MAT004378->MAT005610;3;1
MAT100001;MAT002549;->MODMAT000006->MAT002526->MAT004378->MAT005611;3;3
MAT100001;MAT002549;->MODMAT000006->MAT002526->MAT004378->MAT005611;3;4
MAT100001;MAT002550;->MODMAT000006->MAT002526->MAT004378->MAT005612;3;8
MAT100001;MAT002551;->MODMAT000006->MAT002526->MAT004378->MAT005612->MAT006133;4;1
MAT100001;MAT002552;->MODMAT000006->MAT002526->MAT004379;2;5
MAT100001;MAT002553;->MODMAT000006->MAT002526->MAT004379->MAT005613;3;1
MAT100001;MAT002554;->MODMAT000006->MAT002526->MAT004379->MAT005613->MAT006134;4;1
MAT100001;MAT002418;->MODMAT000006->MAT002526->MAT004379->MAT005575;3;3
MAT100001;MAT002419;->MODMAT000006->MAT002526->MAT004379->MAT005576;3;4
MAT100001;MAT002420;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006117;4;9
MAT100001;MAT002421;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006118;4;1
MAT100001;MAT002422;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006119;4;5
MAT100001;MAT002423;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006120;4;6
MAT100001;MAT001939;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006121;4;7
MAT100001;MAT002424;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006122;4;2
MAT100001;MAT002425;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006123;4;3
MAT100001;MAT002426;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006124;4;4
MAT100001;MAT002427;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006125;4;10
MAT100001;MAT002428;->MODMAT000006->MAT002526->MAT004379->MAT005576->MAT006126;4;8
MAT100001;MAT002429;->MODMAT000006->MAT002526->MAT004379->MAT005577;3;6
MAT100001;MAT002430;->MODMAT000006->MAT002526->MAT004379->MAT005578;3;2
MAT100001;MAT002555;->MODMAT000006->MAT002526->MAT004379->MAT005614;3;5
MAT100001;MAT002556;->MODMAT000006->MAT002526->MAT004380;2;9
MAT100001;MAT000579;->MODMAT000006->MAT002526->MAT004380->MAT005863;3;1
MAT100001;MAT002557;->MODMAT000006->MAT002526->MAT004381;2;8
MAT100001;MAT000106;->MODMAT000006->MAT002526->MAT004381->MAT006045;3;2
MAT100001;MAT000107;->MODMAT000006->MAT002526->MAT004381->MAT006046;3;3
MAT100001;MAT002558;->MODMAT000006->MAT002526->MAT004381->MAT005617;3;1
MAT100001;MAT000108;->MODMAT000006->MAT002526->MAT004381->MAT005617->MAT006219;4;1
MAT100001;MAT002559;->MODMAT000006->MAT002526->MAT004382;2;6
MAT100001;MAT000106;->MODMAT000006->MAT002526->MAT004382->MAT006045;3;2
MAT100001;MAT000107;->MODMAT000006->MAT002526->MAT004382->MAT006046;3;3
MAT100001;MAT002560;->MODMAT000006->MAT002526->MAT004382->MAT005618;3;4
MAT100001;MAT002561;->MODMAT000006->MAT002526->MAT004382->MAT005619;3;1
MAT100001;MAT000108;->MODMAT000006->MAT002526->MAT004382->MAT005619->MAT006219;4;1
MAT100001;MAT002562;->MODMAT000006->MAT002526->MAT004383;2;7
MAT100001;MAT000106;->MODMAT000006->MAT002526->MAT004383->MAT006045;3;2
MAT100001;MAT000107;->MODMAT000006->MAT002526->MAT004383->MAT006046;3;3
MAT100001;MAT002560;->MODMAT000006->MAT002526->MAT004383->MAT005618;3;4
MAT100001;MAT002563;->MODMAT000006->MAT002526->MAT004383->MAT005620;3;1
MAT100001;MAT000108;->MODMAT000006->MAT002526->MAT004383->MAT005620->MAT006219;4;1
MAT100001;MAT002564;->MODMAT000006->MAT002564;1;1524
MAT100001;MAT002565;->MODMAT000006->MAT002564->MAT004384;2;6
MAT100001;MAT001934;->MODMAT000006->MAT002564->MAT004006;2;44
MAT100001;MAT001167;->MODMAT000006->MAT002564->MAT003598;2;36
MAT100001;MAT001111;->MODMAT000006->MAT002564->MAT005224;2;37
MAT100001;MAT001112;->MODMAT000006->MAT002564->MAT005224->MAT005988;3;1
MAT100001;MAT002566;->MODMAT000006->MAT002564->MAT004385;2;30
MAT100001;MAT000824;->MODMAT000006->MAT002564->MAT003400;2;29
MAT100001;MAT002043;->MODMAT000006->MAT002564->MAT004071;2;34
MAT100001;MAT001455;->MODMAT000006->MAT002564->MAT003787;2;26
MAT100001;MAT001503;->MODMAT000006->MAT002564->MAT003816;2;32
MAT100001;MAT002567;->MODMAT000006->MAT002564->MAT004386;2;40
MAT100001;MAT002506;->MODMAT000006->MAT002564->MAT004350;2;28
MAT100001;MAT002568;->MODMAT000006->MAT002564->MAT004387;2;39
MAT100001;MAT000482;->MODMAT000006->MAT002564->MAT003287;2;41
MAT100001;MAT001171;->MODMAT000006->MAT002564->MAT003602;2;38
MAT100001;MAT002569;->MODMAT000006->MAT002564->MAT004388;2;24
MAT100001;MAT002570;->MODMAT000006->MAT002564->MAT004389;2;23
MAT100001;MAT002571;->MODMAT000006->MAT002564->MAT004390;2;31
MAT100001;MAT002572;->MODMAT000006->MAT002564->MAT005622;2;35
MAT100001;MAT002573;->MODMAT000006->MAT002564->MAT005623;2;42
MAT100001;MAT002574;->MODMAT000006->MAT002564->MAT004393;2;15
MAT100001;MAT001463;->MODMAT000006->MAT002564->MAT003796;2;19
MAT100001;MAT002575;->MODMAT000006->MAT002564->MAT004394;2;20
MAT100001;MAT002576;->MODMAT000006->MAT002564->MAT004395;2;18
MAT100001;MAT002577;->MODMAT000006->MAT002564->MAT004396;2;27
MAT100001;MAT002578;->MODMAT000006->MAT002564->MAT004397;2;25
MAT100001;MAT002579;->MODMAT000006->MAT002564->MAT004398;2;22
MAT100001;MAT002580;->MODMAT000006->MAT002564->MAT004399;2;43
MAT100001;MAT002581;->MODMAT000006->MAT002564->MAT004400;2;12
MAT100001;MAT000889;->MODMAT000006->MAT002564->MAT004400->MAT005961;3;1
MAT100001;MAT002582;->MODMAT000006->MAT002564->MAT004401;2;21
MAT100001;MAT002307;->MODMAT000006->MAT002564->MAT004401->MAT006096;3;1
MAT100001;MAT002583;->MODMAT000006->MAT002564->MAT004402;2;8
MAT100001;MAT002584;->MODMAT000006->MAT002564->MAT004402->MAT005621;3;1
MAT100001;MAT002585;->MODMAT000006->MAT002564->MAT004403;2;13
MAT100001;MAT002586;->MODMAT000006->MAT002564->MAT004404;2;17
MAT100001;MAT002584;->MODMAT000006->MAT002564->MAT004404->MAT005621;3;1
MAT100001;MAT002587;->MODMAT000006->MAT002564->MAT004405;2;3
MAT100001;MAT002572;->MODMAT000006->MAT002564->MAT004405->MAT005622;3;2
MAT100001;MAT002573;->MODMAT000006->MAT002564->MAT004405->MAT005623;3;3
MAT100001;MAT002588;->MODMAT000006->MAT002564->MAT004405->MAT005624;3;1
MAT100001;MAT002589;->MODMAT000006->MAT002564->MAT004405->MAT005624->MAT006136;4;1
MAT100001;MAT002590;->MODMAT000006->MAT002564->MAT004406;2;4
MAT100001;MAT002572;->MODMAT000006->MAT002564->MAT004406->MAT005622;3;2
MAT100001;MAT002573;->MODMAT000006->MAT002564->MAT004406->MAT005623;3;3
MAT100001;MAT002591;->MODMAT000006->MAT002564->MAT004406->MAT005625;3;1
MAT100001;MAT002589;->MODMAT000006->MAT002564->MAT004406->MAT005625->MAT006136;4;1
MAT100001;MAT002592;->MODMAT000006->MAT002564->MAT004407;2;11
MAT100001;MAT002584;->MODMAT000006->MAT002564->MAT004407->MAT005621;3;1
MAT100001;MAT002593;->MODMAT000006->MAT002564->MAT004408;2;14
MAT100001;MAT002594;->MODMAT000006->MAT002564->MAT004408->MAT005626;3;1
MAT100001;MAT002595;->MODMAT000006->MAT002564->MAT004409;2;33
MAT100001;MAT002596;->MODMAT000006->MAT002564->MAT004410;2;16
MAT100001;MAT002597;->MODMAT000006->MAT002564->MAT004410->MAT005627;3;1
MAT100001;MAT002598;->MODMAT000006->MAT002564->MAT004411;2;9
MAT100001;MAT000454;->MODMAT000006->MAT002564->MAT004411->MAT006009;3;2
MAT100001;MAT000937;->MODMAT000006->MAT002564->MAT004411->MAT005033;3;1
MAT100001;MAT002599;->MODMAT000006->MAT002564->MAT004412;2;10
MAT100001;MAT000454;->MODMAT000006->MAT002564->MAT004412->MAT006009;3;2
MAT100001;MAT002600;->MODMAT000006->MAT002564->MAT004412->MAT005628;3;1
MAT100001;MAT002601;->MODMAT000006->MAT002564->MAT004413;2;1
MAT100001;MAT002602;->MODMAT000006->MAT002564->MAT004413->MAT005629;3;4
MAT100001;MAT002603;->MODMAT000006->MAT002564->MAT004413->MAT005630;3;3
MAT100001;MAT002604;->MODMAT000006->MAT002564->MAT004413->MAT005631;3;2
MAT100001;MAT002605;->MODMAT000006->MAT002564->MAT004413->MAT005631->MAT006137;4;1
MAT100001;MAT002606;->MODMAT000006->MAT002564->MAT004413->MAT005632;3;1
MAT100001;MAT002607;->MODMAT000006->MAT002564->MAT004413->MAT005632->MAT006138;4;1
MAT100001;MAT002608;->MODMAT000006->MAT002564->MAT004414;2;2
MAT100001;MAT002609;->MODMAT000006->MAT002564->MAT004414->MAT005633;3;2
MAT100001;MAT002396;->MODMAT000006->MAT002564->MAT004414->MAT005633->MAT006139;4;1
MAT100001;MAT002602;->MODMAT000006->MAT002564->MAT004414->MAT005629;3;5
MAT100001;MAT002603;->MODMAT000006->MAT002564->MAT004414->MAT005630;3;4
MAT100001;MAT002610;->MODMAT000006->MAT002564->MAT004414->MAT005634;3;3
MAT100001;MAT002611;->MODMAT000006->MAT002564->MAT004414->MAT005634->MAT006140;4;1
MAT100001;MAT002612;->MODMAT000006->MAT002564->MAT004414->MAT005635;3;7
MAT100001;MAT002613;->MODMAT000006->MAT002564->MAT004414->MAT005636;3;6
MAT100001;MAT002614;->MODMAT000006->MAT002564->MAT004414->MAT005637;3;1
MAT100001;MAT002607;->MODMAT000006->MAT002564->MAT004414->MAT005637->MAT006138;4;1
MAT100001;MAT002615;->MODMAT000006->MAT002564->MAT004415;2;5
MAT100001;MAT002602;->MODMAT000006->MAT002564->MAT004415->MAT005629;3;2
MAT100001;MAT002603;->MODMAT000006->MAT002564->MAT004415->MAT005630;3;3
MAT100001;MAT002616;->MODMAT000006->MAT002564->MAT004415->MAT005638;3;1
MAT100001;MAT002607;->MODMAT000006->MAT002564->MAT004415->MAT005638->MAT006138;4;1
MAT100001;MAT002617;->MODMAT000006->MAT002617;1;1516
MAT100001;MAT002618;->MODMAT000006->MAT002617->MAT004416;2;4
MAT100001;MAT002619;->MODMAT000006->MAT002617->MAT004416->MAT005639;3;1
MAT100001;MAT002620;->MODMAT000006->MAT002617->MAT004417;2;1
MAT100001;MAT002621;->MODMAT000006->MAT002617->MAT004417->MAT005640;3;1
MAT100001;MAT002622;->MODMAT000006->MAT002617->MAT004418;2;5
MAT100001;MAT002623;->MODMAT000006->MAT002617->MAT004418->MAT005641;3;1
MAT100001;MAT002624;->MODMAT000006->MAT002617->MAT004419;2;3
MAT100001;MAT002625;->MODMAT000006->MAT002617->MAT004419->MAT005642;3;1
MAT100001;MAT002566;->MODMAT000006->MAT002617->MAT004385;2;9
MAT100001;MAT001951;->MODMAT000006->MAT002617->MAT004013;2;7
MAT100001;MAT001859;->MODMAT000006->MAT002617->MAT003968;2;8
MAT100001;MAT002626;->MODMAT000006->MAT002617->MAT004420;2;10
MAT100001;MAT002627;->MODMAT000006->MAT002617->MAT004421;2;6
MAT100001;MAT002628;->MODMAT000006->MAT002617->MAT004422;2;2
MAT100001;MAT002629;->MODMAT000006->MAT002617->MAT004422->MAT005643;3;1
MAT100001;MAT002630;->MODMAT000007->MAT002630;1;1916
MAT100001;MAT002631;->MODMAT000007->MAT002630->MAT004423;2;2
MAT100001;MAT000178;->MODMAT000007->MAT002630->MAT004423->MAT004760;3;1
MAT100001;MAT000179;->MODMAT000007->MAT002630->MAT004766;2;3
MAT100001;MAT000180;->MODMAT000007->MAT002630->MAT004766->MAT006169;3;1
MAT100001;MAT000181;->MODMAT000007->MAT002630->MAT004767;2;4
MAT100001;MAT000180;->MODMAT000007->MAT002630->MAT004767->MAT006169;3;1
MAT100001;MAT002632;->MODMAT000007->MAT002630->MAT004424;2;1
MAT100001;MAT002633;->MODMAT000007->MAT002630->MAT004424->MAT005644;3;1
MAT100001;MAT000190;->MODMAT000007->MAT002630->MAT004424->MAT005644->MAT005789;4;1
MAT100001;MAT000179;->MODMAT000007->MAT002630->MAT004424->MAT004766;3;2
MAT100001;MAT000180;->MODMAT000007->MAT002630->MAT004424->MAT004766->MAT006169;4;1
MAT100001;MAT000181;->MODMAT000007->MAT002630->MAT004424->MAT004767;3;3
MAT100001;MAT000180;->MODMAT000007->MAT002630->MAT004424->MAT004767->MAT006169;4;1
MAT100001;MAT000191;->MODMAT000007->MAT002630->MAT004424->MAT004768;3;4
MAT100001;MAT000192;->MODMAT000007->MAT002630->MAT004424->MAT004768->MAT005791;4;1
MAT100001;MAT002634;->MODMAT000007->MAT002634;1;1920
MAT100001;MAT002635;->MODMAT000007->MAT002634->MAT004425;2;33
MAT100001;MAT002636;->MODMAT000007->MAT002634->MAT004426;2;14
MAT100001;MAT002637;->MODMAT000007->MAT002634->MAT004427;2;32
MAT100001;MAT002638;->MODMAT000007->MAT002634->MAT004428;2;2
MAT100001;MAT002639;->MODMAT000007->MAT002634->MAT004429;2;38
MAT100001;MAT002640;->MODMAT000007->MAT002634->MAT004430;2;26
MAT100001;MAT002641;->MODMAT000007->MAT002634->MAT004431;2;27
MAT100001;MAT002642;->MODMAT000007->MAT002634->MAT004432;2;7
MAT100001;MAT002643;->MODMAT000007->MAT002634->MAT004433;2;8
MAT100001;MAT002644;->MODMAT000007->MAT002634->MAT004434;2;6
MAT100001;MAT002645;->MODMAT000007->MAT002634->MAT004435;2;31
MAT100001;MAT002646;->MODMAT000007->MAT002634->MAT004436;2;16
MAT100001;MAT002647;->MODMAT000007->MAT002634->MAT004437;2;21
MAT100001;MAT002648;->MODMAT000007->MAT002634->MAT004438;2;22
MAT100001;MAT002649;->MODMAT000007->MAT002634->MAT004439;2;24
MAT100001;MAT002650;->MODMAT000007->MAT002634->MAT004440;2;5
MAT100001;MAT002651;->MODMAT000007->MAT002634->MAT004441;2;4
MAT100001;MAT002652;->MODMAT000007->MAT002634->MAT004442;2;17
MAT100001;MAT002653;->MODMAT000007->MAT002634->MAT004443;2;12
MAT100001;MAT002654;->MODMAT000007->MAT002634->MAT004444;2;19
MAT100001;MAT002655;->MODMAT000007->MAT002634->MAT004445;2;20
MAT100001;MAT002656;->MODMAT000007->MAT002634->MAT004446;2;10
MAT100001;MAT002657;->MODMAT000007->MAT002634->MAT004447;2;29
MAT100001;MAT002658;->MODMAT000007->MAT002634->MAT004448;2;40
MAT100001;MAT002659;->MODMAT000007->MAT002634->MAT004449;2;11
MAT100001;MAT002660;->MODMAT000007->MAT002634->MAT004450;2;18
MAT100001;MAT002661;->MODMAT000007->MAT002634->MAT004451;2;23
MAT100001;MAT002662;->MODMAT000007->MAT002634->MAT004452;2;28
MAT100001;MAT002663;->MODMAT000007->MAT002634->MAT004453;2;34
MAT100001;MAT002664;->MODMAT000007->MAT002634->MAT004454;2;9
MAT100001;MAT002665;->MODMAT000007->MAT002634->MAT004455;2;25
MAT100001;MAT002666;->MODMAT000007->MAT002634->MAT004456;2;30
MAT100001;MAT002667;->MODMAT000007->MAT002634->MAT004457;2;3
MAT100001;MAT002668;->MODMAT000007->MAT002634->MAT004458;2;1
MAT100001;MAT002669;->MODMAT000007->MAT002634->MAT004458->MAT005645;3;1
MAT100001;MAT002670;->MODMAT000007->MAT002634->MAT004459;2;37
MAT100001;MAT002671;->MODMAT000007->MAT002634->MAT004460;2;13
MAT100001;MAT002672;->MODMAT000007->MAT002634->MAT004461;2;39
MAT100001;MAT002673;->MODMAT000007->MAT002634->MAT004462;2;15
MAT100001;MAT002674;->MODMAT000007->MAT002634->MAT004463;2;36
MAT100001;MAT002675;->MODMAT000007->MAT002634->MAT004464;2;35
MAT100001;MAT002676;->MODMAT000007->MAT002676;1;1932
MAT100001;MAT001540;->MODMAT000007->MAT002676->MAT003836;2;3
MAT100001;MAT001111;->MODMAT000007->MAT002676->MAT005224;2;4
MAT100001;MAT001112;->MODMAT000007->MAT002676->MAT005224->MAT005988;3;1
MAT100001;MAT002043;->MODMAT000007->MAT002676->MAT004071;2;2
MAT100001;MAT001545;->MODMAT000007->MAT002676->MAT005237;2;1
MAT100001;MAT002677;->MODMAT000007->MAT002676->MAT004466;2;5
MAT100001;MAT002678;->MODMAT000007->MAT002676->MAT004466->MAT005646;3;1
MAT100001;MAT002679;->MODMAT000007->MAT002679;1;1928
MAT100001;MAT002680;->MODMAT000007->MAT002679->MAT004467;2;3
MAT100001;MAT000203;->MODMAT000007->MAT002679->MAT003165;2;2
MAT100001;MAT002681;->MODMAT000007->MAT002679->MAT004468;2;1
MAT100001;MAT002682;->MODMAT000007->MAT002679->MAT004469;2;4
MAT100001;MAT002678;->MODMAT000007->MAT002679->MAT004469->MAT005646;3;1
MAT100001;MAT002683;->MODMAT000007->MAT002683;1;1929
MAT100001;MAT002680;->MODMAT000007->MAT002683->MAT004467;2;3
MAT100001;MAT000203;->MODMAT000007->MAT002683->MAT003165;2;2
MAT100001;MAT002684;->MODMAT000007->MAT002683->MAT004470;2;1
MAT100001;MAT002685;->MODMAT000007->MAT002685;1;1930
MAT100001;MAT002686;->MODMAT000007->MAT002685->MAT004471;2;3
MAT100001;MAT001259;->MODMAT000007->MAT002685->MAT003659;2;2
MAT100001;MAT002687;->MODMAT000007->MAT002685->MAT004472;2;1
MAT100001;MAT002688;->MODMAT000007->MAT002685->MAT004473;2;4
MAT100001;MAT002678;->MODMAT000007->MAT002685->MAT004473->MAT005646;3;1
MAT100001;MAT002689;->MODMAT000007->MAT002689;1;1934
MAT100001;MAT001412;->MODMAT000007->MAT002689->MAT003759;2;3
MAT100001;MAT001302;->MODMAT000007->MAT002689->MAT003688;2;2
MAT100001;MAT002690;->MODMAT000007->MAT002689->MAT004474;2;1
MAT100001;MAT002691;->MODMAT000007->MAT002691;1;1946
MAT100001;MAT001412;->MODMAT000007->MAT002691->MAT003759;2;3
MAT100001;MAT000203;->MODMAT000007->MAT002691->MAT003165;2;2
MAT100001;MAT001437;->MODMAT000007->MAT002691->MAT005194;2;1
MAT100001;MAT002692;->MODMAT000007->MAT002691->MAT004476;2;4
MAT100001;MAT002678;->MODMAT000007->MAT002691->MAT004476->MAT005646;3;1
MAT100001;MAT002693;->MODMAT000007->MAT002693;1;1926
MAT100001;MAT001412;->MODMAT000007->MAT002693->MAT003759;2;4
MAT100001;MAT001258;->MODMAT000007->MAT002693->MAT003658;2;3
MAT100001;MAT001117;->MODMAT000007->MAT002693->MAT003578;2;2
MAT100001;MAT002690;->MODMAT000007->MAT002693->MAT004474;2;1
MAT100001;MAT002694;->MODMAT000007->MAT002694;1;1942
MAT100001;MAT000099;->MODMAT000007->MAT002694->MAT005331;2;3
MAT100001;MAT001235;->MODMAT000007->MAT002694->MAT003649;2;2
MAT100001;MAT000101;->MODMAT000007->MAT002694->MAT006037;2;1
MAT100001;MAT002695;->MODMAT000007->MAT002694->MAT004477;2;4
MAT100001;MAT002678;->MODMAT000007->MAT002694->MAT004477->MAT005646;3;1
MAT100001;MAT002696;->MODMAT000007->MAT002696;1;1950
MAT100001;MAT002697;->MODMAT000007->MAT002696->MAT004478;2;4
MAT100001;MAT002698;->MODMAT000007->MAT002696->MAT004479;2;1
MAT100001;MAT002699;->MODMAT000007->MAT002696->MAT004480;2;3
MAT100001;MAT002700;->MODMAT000007->MAT002696->MAT004481;2;2
MAT100001;MAT002701;->MODMAT000007->MAT002696->MAT004482;2;5
MAT100001;MAT002678;->MODMAT000007->MAT002696->MAT004482->MAT005646;3;1
MAT100001;MAT002702;->MODMAT000007->MAT002702;1;1922
MAT100001;MAT002703;->MODMAT000007->MAT002702->MAT004483;2;10
MAT100001;MAT002704;->MODMAT000007->MAT002702->MAT004484;2;11
MAT100001;MAT000099;->MODMAT000007->MAT002702->MAT005331;2;13
MAT100001;MAT000896;->MODMAT000007->MAT002702->MAT003423;2;8
MAT100001;MAT001111;->MODMAT000007->MAT002702->MAT005224;2;9
MAT100001;MAT001112;->MODMAT000007->MAT002702->MAT005224->MAT005988;3;1
MAT100001;MAT000789;->MODMAT000007->MAT002702->MAT005544;2;6
MAT100001;MAT002527;->MODMAT000007->MAT002702->MAT004361;2;7
MAT100001;MAT002705;->MODMAT000007->MAT002702->MAT004485;2;5
MAT100001;MAT001101;->MODMAT000007->MAT002702->MAT005947;2;2
MAT100001;MAT000101;->MODMAT000007->MAT002702->MAT006037;2;3
MAT100001;MAT002706;->MODMAT000007->MAT002702->MAT004487;2;1
MAT100001;MAT002707;->MODMAT000007->MAT002702->MAT004488;2;4
MAT100001;MAT002708;->MODMAT000007->MAT002702->MAT004489;2;15
MAT100001;MAT002678;->MODMAT000007->MAT002702->MAT004489->MAT005646;3;1
MAT100001;MAT002695;->MODMAT000007->MAT002702->MAT004477;2;14
MAT100001;MAT002678;->MODMAT000007->MAT002702->MAT004477->MAT005646;3;1
MAT100001;MAT002709;->MODMAT000007->MAT002702->MAT004490;2;16
MAT100001;MAT002678;->MODMAT000007->MAT002702->MAT004490->MAT005646;3;1
MAT100001;MAT002710;->MODMAT000007->MAT002710;1;1952
MAT100001;MAT002711;->MODMAT000007->MAT002710->MAT004491;2;4
MAT100001;MAT001111;->MODMAT000007->MAT002710->MAT005224;2;3
MAT100001;MAT001112;->MODMAT000007->MAT002710->MAT005224->MAT005988;3;1
MAT100001;MAT001418;->MODMAT000007->MAT002710->MAT003762;2;2
MAT100001;MAT001517;->MODMAT000007->MAT002710->MAT005222;2;1
MAT100001;MAT002712;->MODMAT000007->MAT002710->MAT004493;2;5
MAT100001;MAT002678;->MODMAT000007->MAT002710->MAT004493->MAT005646;3;1
MAT100001;MAT002713;->MODMAT000007->MAT002713;1;1910
MAT100001;MAT002714;->MODMAT000007->MAT002714;1;1914
MAT100001;MAT001858;->MODMAT000007->MAT002714->MAT003967;2;3
MAT100001;MAT002715;->MODMAT000007->MAT002714->MAT004494;2;5
MAT100001;MAT000669;->MODMAT000007->MAT002714->MAT004929;2;4
MAT100001;MAT002716;->MODMAT000007->MAT002714->MAT004495;2;1
MAT100001;MAT000492;->MODMAT000007->MAT002714->MAT004495->MAT005959;3;1
MAT100001;MAT002717;->MODMAT000007->MAT002714->MAT004496;2;2
MAT100001;MAT000289;->MODMAT000007->MAT002714->MAT004496->MAT005815;3;1
MAT100001;MAT002718;->MODMAT000007->MAT002718;1;1924
MAT100001;MAT002718;->MODMAT000007->MAT002718;1;1936
MAT100001;MAT002718;->MODMAT000007->MAT002718;1;1938
MAT100001;MAT002718;->MODMAT000007->MAT002718;1;1940
MAT100001;MAT002718;->MODMAT000007->MAT002718;1;1944
MAT100001;MAT001412;->MODMAT000007->MAT002718->MAT003759;2;4
MAT100001;MAT001258;->MODMAT000007->MAT002718->MAT003658;2;3
MAT100001;MAT001988;->MODMAT000007->MAT002718->MAT004039;2;2
MAT100001;MAT001437;->MODMAT000007->MAT002718->MAT005194;2;1
MAT100001;MAT002692;->MODMAT000007->MAT002718->MAT004476;2;5
MAT100001;MAT002678;->MODMAT000007->MAT002718->MAT004476->MAT005646;3;1
MAT100001;MAT002719;->MODMAT000007->MAT002719;1;1908
MAT100001;MAT002720;->MODMAT000007->MAT002719->MAT004497;2;32
MAT100001;MAT000900;->MODMAT000007->MAT002719->MAT003427;2;21
MAT100001;MAT000091;->MODMAT000007->MAT002719->MAT004874;2;20
MAT100001;MAT002721;->MODMAT000007->MAT002719->MAT004498;2;19
MAT100001;MAT000016;->MODMAT000007->MAT002719->MAT004499;2;17
MAT100001;MAT000397;->MODMAT000007->MAT002719->MAT004826;2;22
MAT100001;MAT000826;->MODMAT000007->MAT002719->MAT003403;2;24
MAT100001;MAT000082;->MODMAT000007->MAT002719->MAT005809;2;23
MAT100001;MAT000829;->MODMAT000007->MAT002719->MAT003407;2;25
MAT100001;MAT002723;->MODMAT000007->MAT002719->MAT005679;2;33
MAT100001;MAT001531;->MODMAT000007->MAT002719->MAT005232;2;18
MAT100001;MAT000863;->MODMAT000007->MAT002719->MAT005003;2;31
MAT100001;MAT002724;->MODMAT000007->MAT002719->MAT004503;2;1
MAT100001;MAT002725;->MODMAT000007->MAT002719->MAT004504;2;2
MAT100001;MAT002726;->MODMAT000007->MAT002719->MAT004505;2;3
MAT100001;MAT002727;->MODMAT000007->MAT002719->MAT004506;2;4
MAT100001;MAT002728;->MODMAT000007->MAT002719->MAT004507;2;5
MAT100001;MAT000047;->MODMAT000007->MAT002719->MAT006041;2;30
MAT100001;MAT000109;->MODMAT000007->MAT002719->MAT006041->MAT006217;3;1
MAT100001;MAT002729;->MODMAT000007->MAT002719->MAT004509;2;6
MAT100001;MAT000254;->MODMAT000007->MAT002719->MAT004509->MAT006167;3;1
